,rowID,file_path,pdf_page_number,scraped_table_number,pdf_table_number,genus_name,species_name,seed_type,seed_source,medium,pregermination_treatment_time_minutes,pregermination_treatment_hot_water_soak_C,pretreatment,stratification_temp_C,warm_stratification_days,cold_stratification_days,dailyl_light_hours,day_temp_celsius,night_temp_celsius,dark_range,test_duration_in_days,germination_time_days,total_germination_percent,avg_germination_percent,samples,germination_rate,avg_germinative_energy_percent,germinative_energy_percent,avg_germinative_capacity,germinative_capacity,percent_germination_15degC_incubated,percent_germination_20degC_incubated,genus_ID,pretreatmentFeces,pretreatmentChill,pretreatmentChillDuration,pretreatmentScarifType,pretreatmentScarifTypeGen
518,518,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,sabiniana,#N/A,#N/A,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,22,#N/A,30,#N/A,#N/A,#N/A,3,#N/A,76,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
519,519,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,sabiniana,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,22 to 26,#N/A,#N/A,30,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
520,520,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,serotina,#N/A,#N/A,pl  S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,22,22,#N/A,21,10,#N/A,#N/A,#N/A,#N/A,73,90,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
521,521,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,sibirica,#N/A,#N/A,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,20,30,#N/A,60,#N/A,#N/A,#N/A,#N/A,#N/A,7,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
522,522,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,sibirica,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,20,22,#N/A,>60,#N/A,#N/A,#N/A,4,#N/A,40,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
523,523,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,strobiformis,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,30,20,#N/A,35,#N/A,#N/A,#N/A,8,#N/A,94,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
524,524,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,strobiformis,#N/A,#N/A,pl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,24,#N/A,46,#N/A,#N/A,#N/A,31,#N/A,39,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
525,525,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,strobus,#N/A,#N/A,"A, P",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,>8,30,20,#N/A,21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
526,526,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,strobus,#N/A,#N/A,K,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,>8,30,20,#N/A,40,8,#N/A,#N/A,20,#N/A,100,33,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
527,527,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,strobus,#N/A,#N/A,K,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,>8,22,22,#N/A,40,#N/A,#N/A,#N/A,28,#N/A,93,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
528,528,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,sylvestris,#N/A,#N/A,"A, P",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,30,20,#N/A,14,10,#N/A,#N/A,99,#N/A,81,78,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
529,529,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,sylvestris,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,30,20,#N/A,30,10,#N/A,#N/A,99,#N/A,59,46,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
530,530,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,sylvestris,#N/A,#N/A,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,22 to 25,#N/A,#N/A,50,#N/A,#N/A,#N/A,36,#N/A,89 to 99,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
531,531,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,sylvestris,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,20,20,#N/A,30,14,#N/A,#N/A,18,#N/A,21 to 99,18 to 99,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
532,532,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,taeda,#N/A,#N/A,"A, P",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,>8,30,20,#N/A,28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
533,533,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,taeda,#N/A,#N/A,pl  S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16,22,22,#N/A,30,17,#N/A,#N/A,481,#N/A,90,90,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
534,534,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,thunbergiana,#N/A,#N/A,"A, P",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,>8,30,20,#N/A,21,10,#N/A,#N/A,4,#N/A,75,50,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
535,535,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,thunbergiana,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,>8,24,24,#N/A,30,10,#N/A,#N/A,19,#N/A,76,69,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
536,536,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,thunbergiana,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,25,21,#N/A,28,#N/A,#N/A,#N/A,100,#N/A,85,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
537,537,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,torreyana,#N/A,#N/A,"pe, S",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,27,18,#N/A,60,#N/A,#N/A,#N/A,21,#N/A,81,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
538,538,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,virginiana,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,>8,30,20,#N/A,21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
539,539,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,virginiana,#N/A,#N/A,K,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,>8,22,22,#N/A,28,10,#N/A,#N/A,29,#N/A,90,87,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
540,540,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,virginiana,#N/A,#N/A,"pe, S",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,30,20,#N/A,30,#N/A,#N/A,#N/A,5,#N/A,65,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
541,541,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,wallichiana,#N/A,#N/A,"A, P",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,>8,30,20,#N/A,28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
542,542,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,wallichiana,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,24,21,#N/A,60,20,#N/A,#N/A,12,#N/A,64,44,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
543,543,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,837,1,10,Pinus,wallichiana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
544,544,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,heldreichii,#N/A,#N/A,"A, P",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,30,20,#N/A,28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
545,545,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,heldreichii,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,30,20,#N/A,40,#N/A,#N/A,#N/A,14,#N/A,72,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
546,546,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,heldreichii,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,#N/A,40,#N/A,#N/A,#N/A,#N/A,#N/A,69,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
547,547,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,jeffreyi,#N/A,#N/A,"A, P, S",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,30,20,#N/A,28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
548,548,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,jeffreyi,#N/A,#N/A,P,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,22,26,#N/A,30,5,#N/A,#N/A,#N/A,#N/A,99,95,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
549,549,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,jeffreyi,#N/A,#N/A,V,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,30,20,#N/A,21,#N/A,#N/A,#N/A,5,#N/A,79,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
550,550,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,kesiya,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,30,20,#N/A,28,14,#N/A,#N/A,#N/A,#N/A,86,82,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
551,551,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,koraiensis,#N/A,#N/A,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,30,20,#N/A,60,25,#N/A,#N/A,#N/A,#N/A,18,14,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
552,552,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,koraiensis,#N/A,#N/A,P,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,>8,30,20,#N/A,28,#N/A,#N/A,#N/A,4,#N/A,85 to 95,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
553,553,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,lambertiana,#N/A,#N/A,"P, S",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,30,20,#N/A,28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
554,554,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,lambertiana,#N/A,#N/A,V,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,20,#N/A,28,#N/A,#N/A,#N/A,5,#N/A,59,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
555,555,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,lambertiana,#N/A,#N/A,"P, S",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,22,26,#N/A,30,21,#N/A,#N/A,#N/A,#N/A,55,49,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
556,556,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,leiophylla var. chihuahuana,#N/A,#N/A,pl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,24,#N/A,22,6,#N/A,#N/A,3,#N/A,70,60,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
557,557,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,merkusii,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,30,20,#N/A,21,#N/A,#N/A,#N/A,#N/A,#N/A,59,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
558,558,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,merkusii,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,20,20,#N/A,21,#N/A,#N/A,#N/A,#N/A,#N/A,67,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
559,559,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,monophylla,#N/A,#N/A,pl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,75,21,#N/A,35,7,#N/A,#N/A,2,#N/A,86 to 90,39 to 50,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
560,560,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,monticola,#N/A,#N/A,"P, s",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,30,20,#N/A,28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
561,561,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,monticola,#N/A,#N/A,pl  S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,22,22,#N/A,71,#N/A,#N/A,#N/A,#N/A,#N/A,44,39,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
562,562,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,mugo,#N/A,#N/A,"A, P",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,30,20,#N/A,14 to 21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
563,563,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,mugo,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,20,#N/A,30,10,#N/A,#N/A,30,#N/A,45,25,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
564,564,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,mugo,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,30,20,#N/A,20,10,#N/A,#N/A,30,#N/A,80,76,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
565,565,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,muricata,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,30,20,#N/A,35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
566,566,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,muricata,#N/A,#N/A,V,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,30,20,#N/A,21,#N/A,#N/A,#N/A,5,#N/A,38,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
567,567,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,muricata,#N/A,#N/A,P,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,22 to 26,#N/A,#N/A,30,7,#N/A,#N/A,#N/A,#N/A,85,70,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
568,568,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,nigra,#N/A,#N/A,"A, P",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,30,20,#N/A,14,10,#N/A,#N/A,49,#N/A,92,91,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
569,569,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,nigra,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,30,20,#N/A,30,10,#N/A,#N/A,49,#N/A,86,54,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
570,570,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,palustris,#N/A,#N/A,P,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16,20,20,#N/A,21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
571,571,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,palustris,#N/A,#N/A,S V,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16,22,22,#N/A,30,10,#N/A,#N/A,100,#N/A,95,90,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
572,572,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,parviflora,#N/A,#N/A,P,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,22,18,#N/A,10 to 14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
573,573,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,parviflora,#N/A,#N/A,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,30,20,#N/A,28,35,#N/A,#N/A,#N/A,#N/A,#N/A,71,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
574,574,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-2.csv,837,2,10,Pinus,parviflora,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,>8,25,25,#N/A,28,#N/A,#N/A,#N/A,#N/A,#N/A,80,#N/A,#N/A,#N/A,#N/A,#N/A,37,#N/A,N,#N/A,#N/A,#N/A
